fid;alt;ru;cwb_2020;cwb_2021;cwb_2022;cwb_2023;cwb_2024;cwb_2025
326;363.98001;2;-244.42705;-310.84388;-547.35873;-399.0291;-321.63315;-307.79999
327;349.06;2;-241.70829;-272.52889;-534.699;-383.63467;-309.90838;-353.60001
328;164.03999;2;-313.03933;-423.77833;-626.16617;-468.80328;-416.21988;-412.89999
329;167.21001;2;-313.03933;-423.77833;-616.70661;-457.7524;-402.47811;-412.89999
330;169.62;2;-313.03933;-423.77833;-616.70661;-457.7524;-402.47811;-412.89999
331;106.63;2;-338.33201;-461.47097;-639.7771;-506.93767;-444.65598;-389.60001
332;125.79;2;-343.99897;-451.54227;-639.7771;-506.93767;-444.65598;-389.60001
333;130.41;2;-329.85713;-438.65001;-627.53776;-472.51696;-419.11451;-389.10001
334;141.19;2;-313.27629;-426.44746;-631.25895;-492.6763;-430.58698;-389.10001
335;159.06;2;-313.27629;-426.44746;-631.25895;-492.6763;-430.58698;-389.10001
336;198.55;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.10001
337;232.69;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.10001
338;142.64999;2;-324.9339;-448.77146;-631.25895;-492.6763;-430.58698;-389.60001
339;150.85001;2;-313.27629;-426.44746;-631.25895;-492.6763;-430.58698;-389.60001
340;138.64999;2;-313.27629;-426.44746;-631.25895;-492.6763;-430.58698;-389.60001
341;158.12;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.60001
342;203.08;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.60001
343;152.75;2;-319.72248;-430.25952;-630.47153;-479.83839;-424.52629;-389.10001
344;170.35001;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
345;196.63;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
346;245.21001;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
347;126.47;2;-319.72248;-430.25952;-630.47153;-479.83839;-424.52629;-389.10001
348;144.06;2;-319.72248;-430.25952;-630.47153;-479.83839;-424.52629;-389.10001
349;172.41;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
350;201.28999;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
351;211.05;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
352;106.13;2;-319.72248;-430.25952;-630.47153;-479.83839;-424.52629;-389.10001
353;140.21001;2;-319.72248;-430.25952;-630.47153;-479.83839;-424.52629;-389.10001
354;171.75;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
355;195.97;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
356;236.95;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
357;117.28;2;-324.9339;-448.77146;-631.25895;-492.6763;-430.58698;-389.60001
358;151.53;2;-324.9339;-448.77146;-631.25895;-492.6763;-430.58698;-389.60001
359;172.57001;2;-313.27629;-426.44746;-631.25895;-492.6763;-430.58698;-389.60001
360;131.47;2;-313.27629;-426.44746;-631.25895;-492.6763;-430.58698;-389.60001
361;166.62;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.60001
362;151.94;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.60001
363;183.7;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.60001
364;117.59;2;-343.99897;-451.54227;-639.7771;-506.93767;-444.65598;-389.60001
365;112.03;2;-338.33201;-461.47097;-639.7771;-506.93767;-444.65598;-389.60001
366;94.61;2;-457.88735;-634.76643;-730.09779;-750.02907;-641.12137;-254.89999
367;96.29;2;-457.88735;-634.76643;-730.09779;-750.02907;-641.12137;-254.89999
368;668.89001;2;-233.41011;-315.80011;-517.04344;-374.47085;-273.70632;
369;654.87;2;-192.63789;-233.6392;-517.04344;-374.47085;-273.70632;
370;595.38;2;-192.63789;-233.6392;-517.04344;-374.47085;-273.70632;
371;569.89001;2;-192.63789;-233.6392;-517.04344;-374.47085;-273.70632;-307.79999
372;497.73999;2;-192.63789;-233.6392;-517.04344;-374.47085;-273.70632;-307.79999
373;456.07001;2;-192.63789;-233.6392;-516.17641;-362.99566;-283.32716;-307.79999
374;384.13;2;-260.80562;-344.04763;-516.17641;-362.99566;-283.32716;-307.79999
375;333.07999;2;-260.80562;-344.04763;-516.17641;-362.99566;-283.32716;-307.79999
376;261.53;2;-260.80562;-344.04763;-516.17641;-362.99566;-283.32716;-307.79999
377;271.22;2;-260.80562;-344.04763;-516.17641;-458.75588;-411.05887;-307.79999
378;210.31;2;-260.80562;-344.04763;-624.75149;-458.75588;-411.05887;-307.79999
379;189.22;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
380;197.17999;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
381;135.5;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
382;128.69;2;-329.85713;-438.65001;-627.53776;-472.51696;-419.11451;-412.89999
383;126.45;2;-343.99897;-451.54227;-639.7771;-506.93767;-444.65598;-389.60001
384;134.64;2;-343.99897;-451.54227;-639.7771;-506.93767;-444.65598;-389.60001
385;133.66;2;-343.99897;-451.54227;-639.7771;-506.93767;-444.65598;-389.60001
386;135.58;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
387;156.60001;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
388;175.99001;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
389;159.10001;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
390;195.74001;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
391;200.42;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
392;234.71001;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
393;212.25;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
394;256.48999;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
395;188.34;2;-263.85636;-348.02723;-637.87281;-473.63521;-429.53535;-337.39999
396;232.78;2;-263.85636;-348.02723;-637.87281;-473.63521;-429.53535;-337.39999
397;208.75999;2;-263.85636;-348.02723;-637.87281;-473.63521;-429.53535;-337.39999
398;166.57001;2;-263.85636;-348.02723;-495.89396;-473.63521;-429.53535;-337.39999
399;253.12;2;-263.85636;-348.02723;-495.89396;-473.63521;-429.53535;-337.39999
400;237.92999;2;-263.85636;-348.02723;-495.89396;-473.63521;-429.53535;-337.39999
401;99.84;2;-522.84616;-737.34007;-726.63555;-724.66946;-626.74989;-254.89999
402;122.89;2;-522.84616;-737.34007;-726.63555;-724.66946;-626.74989;-254.89999
403;90.99;2;-359.52595;-485.2205;-674.26303;-604.77428;-521.29044;-254.89999
404;113.5;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
405;151.39999;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
406;136.98;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-254.89999
407;135.98;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
408;148.74001;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
409;132.2;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-254.89999
410;127.89;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
411;147.11;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
412;159.63;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-254.89999
413;148.98;2;-390.28623;-519.11944;-773.34011;-796.22541;-704.75962;-304.20001
414;145.82001;2;-390.28623;-519.11944;-773.34011;-796.22541;-704.75962;-304.20001
415;160.63;2;-307.54855;-410.30928;-650.0681;-570.79289;-483.98525;-304.20001
416;154.46001;2;-390.28623;-519.11944;-607.95849;-796.22541;-704.75962;-304.20001
417;174.39;2;-390.28623;-519.11944;-607.95849;-796.22541;-704.75962;-304.20001
418;174.44;2;-307.54855;-410.30928;-558.80371;-570.79289;-483.98525;-304.20001
419;839.01001;2;-135.6524;-209.75127;-488.80325;-374.61061;-155.8559;
420;708.31;2;-135.6524;-209.75127;-488.80325;-374.61061;-155.8559;
421;746.12;2;-135.6524;-209.75127;-535.49413;-471.34628;-318.64448;
422;705.45001;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;
423;597.89001;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;
424;557.27002;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-304.20001
425;590.15997;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-304.20001
426;368.59;2;-234.1849;-301.49261;-558.80371;-490.19726;-373.42464;-304.20001
427;336.73001;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-304.20001
428;261.44;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-304.20001
429;183.22;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-304.20001
430;172.52;2;-307.54855;-410.30928;-558.80371;-570.79289;-483.98525;-304.20001
431;197.03;2;-307.54855;-410.30928;-650.0681;-570.79289;-483.98525;-304.20001
432;170.38;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-254.89999
433;149.55;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-254.89999
434;127.81;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-254.89999
435;99.06;2;-359.52595;-485.2205;-674.26303;-604.77428;-521.29044;-254.89999
436;715.23999;2;-263.43441;-349.97338;-565.74387;-446.69264;-330.34956;
437;679.87;2;-263.43441;-349.97338;-565.74387;-446.69264;-330.34956;
438;635.70001;2;-263.43441;-349.97338;-539.61045;-401.13468;-308.55688;
439;667.10999;2;-244.42705;-310.84388;-539.61045;-401.13468;-308.55688;
440;597.33002;2;-244.42705;-310.84388;-539.61045;-401.13468;-308.55688;
441;531.64001;2;-244.42705;-310.84388;-539.61045;-401.13468;-308.55688;-307.79999
442;465.70001;2;-244.42705;-310.84388;-539.61045;-401.13468;-308.55688;-307.79999
443;399.01999;2;-244.42705;-310.84388;-547.35873;-399.0291;-321.63315;-307.79999
444;360.19;2;-277.0461;-365.59477;-547.35873;-399.0291;-321.63315;-307.79999
445;297.42001;2;-277.0461;-365.59477;-547.35873;-399.0291;-321.63315;-307.79999
446;234.95;2;-277.0461;-365.59477;-547.35873;-399.0291;-321.63315;-307.79999
447;204.46001;2;-277.0461;-365.59477;-547.35873;-457.7524;-402.47811;-307.79999
448;177.97;2;-277.0461;-365.59477;-616.70661;-457.7524;-402.47811;-307.79999
449;176.52;2;-313.03933;-423.77833;-616.70661;-457.7524;-402.47811;-412.89999
450;188.67;2;-313.03933;-423.77833;-616.70661;-457.7524;-402.47811;-412.89999
451;150.09;2;-313.03933;-423.77833;-616.70661;-457.7524;-402.47811;-412.89999
452;124.53;2;-313.03933;-423.77833;-626.16617;-468.80328;-416.21988;-412.89999
453;174.28;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-389.10001
454;202.39;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-389.10001
455;186.97;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
456;200.35001;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
457;205.28;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
458;216.09;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-389.10001
459;146.42999;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
460;239.75;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
461;220.73;2;-329.85713;-438.65001;-624.75149;-458.75588;-411.05887;-412.89999
462;216.92999;2;-260.80562;-344.04763;-624.75149;-458.75588;-411.05887;-288.20001
463;148.57001;2;-260.80562;-344.04763;-624.75149;-458.75588;-411.05887;-307.79999
464;189.88;2;-260.80562;-344.04763;-624.75149;-458.75588;-411.05887;-307.79999
465;263.23999;2;-260.80562;-344.04763;-624.75149;-458.75588;-411.05887;-307.79999
466;285.51999;2;-260.80562;-344.04763;-516.17641;-458.75588;-411.05887;-288.20001
467;215.83;2;-260.80562;-344.04763;-516.17641;-458.75588;-411.05887;-307.79999
468;240.92;2;-260.80562;-344.04763;-516.17641;-458.75588;-411.05887;-307.79999
469;293.73999;2;-260.80562;-344.04763;-516.17641;-458.75588;-411.05887;-307.79999
470;147.67;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
471;195.33;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
472;181.92999;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
473;214.17;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
474;166.53;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
475;159.42;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
476;170;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
477;185.82001;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
478;193.50999;2;-335.68264;-454.78891;-631.62205;-504.58811;-436.24833;-360.79999
479;227.7;2;-283.17557;-378.21702;-631.62205;-504.58811;-436.24833;-312.70001
480;236.17999;2;-283.17557;-378.21702;-631.62205;-504.58811;-436.24833;-312.70001
481;240.88;2;-283.17557;-378.21702;-631.62205;-504.58811;-436.24833;-312.70001
482;208.52;2;-283.17557;-378.21702;-526.80143;-504.58811;-436.24833;-312.70001
483;208.84;2;-283.17557;-378.21702;-526.80143;-504.58811;-436.24833;-312.70001
484;217.28;2;-283.17557;-378.21702;-526.80143;-504.58811;-436.24833;-312.70001
485;282.10999;2;-283.17557;-378.21702;-526.80143;-410.86144;-312.59337;-312.70001
486;270.09;2;-283.17557;-378.21702;-526.80143;-410.86144;-312.59337;-312.70001
487;274.09;2;-283.17557;-378.21702;-526.80143;-410.86144;-312.59337;-312.70001
488;254.36;2;-319.72248;-430.25952;-627.90403;-456.53008;-413.13324;-389.10001
489;302.87;2;-255.6748;-340.67734;-494.29568;-340.93705;-259.57023;-288.20001
490;277.48999;2;-255.6748;-340.67734;-627.90403;-456.53008;-413.13324;-288.20001
491;355.04001;2;-255.6748;-340.67734;-494.29568;-340.93705;-259.57023;-288.20001
492;292.75;2;-255.6748;-340.67734;-494.29568;-456.53008;-413.13324;-288.20001
493;271.5;2;-263.86188;-353.21585;-610.39233;-468.15091;-401.0845;-288.20001
494;359.78;2;-263.86188;-353.21585;-536.62674;-401.05927;-310.23987;-288.20001
495;198.59;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.10001
496;292.20001;2;-263.86188;-353.21585;-536.62674;-401.05927;-310.23987;-288.20001
497;327.20001;2;-263.86188;-353.21585;-536.62674;-468.15091;-401.0845;-288.20001
498;225.58;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.10001
499;198.88;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.10001
500;272.17999;2;-263.86188;-353.21585;-610.39233;-468.15091;-401.0845;-288.20001
501;241.67;2;-263.86188;-353.21585;-536.62674;-468.15091;-401.0845;-288.20001
502;182.89;2;-313.27629;-426.44746;-610.39233;-468.15091;-401.0845;-389.10001
503;334.14001;2;-263.86188;-353.21585;-536.62674;-401.05927;-310.23987;-288.20001
504;285.97;2;-263.86188;-353.21585;-536.62674;-401.05927;-310.23987;-288.20001
505;115.39;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
506;116.98;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
507;136.17999;2;-522.84616;-737.34007;-773.34011;-796.22541;-704.75962;-254.89999
508;134.74001;2;-390.28623;-519.11944;-773.34011;-796.22541;-704.75962;-304.20001
509;148.32001;2;-390.28623;-519.11944;-607.95849;-796.22541;-704.75962;-304.20001
510;217.82001;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
511;215.59;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
512;223.23;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-304.20001
513;201.2;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
514;297.32001;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
515;276.26999;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
516;325.01999;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-304.20001
517;242.35001;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
518;237.32001;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
519;265.17999;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-304.20001
520;403.01999;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
521;417.20999;2;-390.28623;-519.11944;-607.95849;-684.55509;-513.04844;-304.20001
522;131.7;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
523;144.3;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
524;184.91;2;-343.99897;-451.54227;-637.87281;-473.63521;-429.53535;-389.60001
525;227.38;2;-263.85636;-348.02723;-637.87281;-473.63521;-429.53535;-337.39999
526;234.53;2;-263.85636;-348.02723;-495.89396;-473.63521;-429.53535;-337.39999
527;321.04001;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
528;266.23999;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
529;275.23001;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
530;292.79001;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
531;366.09;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
532;248.64999;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
533;332.67999;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
534;235.88;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
535;458.06;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
536;333.26001;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
537;463.35001;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
538;234.94;2;-263.85636;-348.02723;-495.89396;-351.85018;-265.96525;-337.39999
539;144.17999;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-360.79999
540;169.99001;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-360.79999
541;184.42;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-360.79999
542;187;2;-307.54855;-410.30928;-650.0681;-570.79289;-483.98525;-312.70001
543;214.97;2;-307.54855;-410.30928;-558.80371;-570.79289;-483.98525;-312.70001
544;251.77;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-312.70001
545;278.67999;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-312.70001
546;349.41;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-312.70001
547;601.96002;2;-234.1849;-301.49261;-558.80371;-490.19726;-373.42464;-312.70001
548;675.70001;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-312.70001
549;642.28998;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-312.70001
550;750.53998;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-261.60001
551;820.59003;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-261.60001
552;537.70001;2;-228.71814;-299.0888;-517.77586;-411.15088;-273.95479;-261.60001
553;721.27002;2;-228.71814;-299.0888;-517.77586;-411.15088;-273.95479;-261.60001
554;582.79999;2;-228.71814;-299.0888;-517.77586;-411.15088;-273.95479;-261.60001
555;523.08002;2;-228.71814;-299.0888;-517.77586;-411.15088;-273.95479;-261.60001
556;965.22998;2;-135.6524;-209.75127;-488.80325;-374.61061;-155.8559;-261.60001
557;934.28003;2;-135.6524;-209.75127;-488.80325;-374.61061;-155.8559;-261.60001
558;883.47998;2;-135.6524;-209.75127;-488.80325;-374.61061;-155.8559;-261.60001
559;911.17999;2;-135.6524;-209.75127;-535.49413;-471.34628;-318.64448;-261.60001
560;734.62;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-261.60001
561;638.03998;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-261.60001
562;662.40997;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-312.70001
563;627.10999;2;-234.1849;-301.49261;-535.49413;-471.34628;-318.64448;-312.70001
564;453.01001;2;-234.1849;-301.49261;-558.80371;-490.19726;-373.42464;-312.70001
565;539.92999;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-312.70001
566;377.04999;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-312.70001
567;230.75999;2;-307.54855;-410.30928;-558.80371;-490.19726;-373.42464;-312.70001
568;200.09;2;-307.54855;-410.30928;-558.80371;-570.79289;-483.98525;-312.70001
569;195.10001;2;-307.54855;-410.30928;-650.0681;-570.79289;-483.98525;-312.70001
570;159.81;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-360.79999
571;133.28999;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-360.79999
572;99.54;2;-359.52595;-485.2205;-650.0681;-570.79289;-483.98525;-360.79999
573;702.85999;2;-213.2657;-279.5307;-519.64244;-388.92642;-267.08332;
574;620.32001;2;-213.2657;-279.5307;-519.64244;-388.92642;-267.08332;
575;414.62;2;-213.2657;-279.5307;-519.64244;-388.92642;-267.08332;-337.39999
576;504.62;2;-213.2657;-279.5307;-519.64244;-388.92642;-267.08332;-337.39999
577;332.64999;2;-213.2657;-279.5307;-536.62674;-401.05927;-310.23987;-337.39999
578;429.45001;2;-263.86188;-353.21585;-536.62674;-401.05927;-310.23987;-337.39999
579;356.14001;2;-263.86188;-353.21585;-536.62674;-401.05927;-310.23987;-337.39999
